date,country,total,Domestic Aviation,Ground Transport,Industry,International Aviation,Power,Residential
2019/10/2,China,25620.53778,177.2664393,2530.168707,10940.43992,89.00221409,10589.00414,1383.65858
2019/10/3,China,25689.36121,172.5709084,2533.120559,10913.34621,87.00016332,10562.78075,1507.542784
2019/10/4,China,26061.01689,172.8669863,2571.17845,10962.11488,84.86996554,10609.98285,1744.873723
2019/10/5,China,26878.06746,177.4755485,2502.170489,11382.06738,85.30365076,11016.44536,1799.908674
2019/10/6,China,26656.95394,178.2556678,2438.843351,11281.82066,85.33887134,10919.41883,1838.61544
2019/10/7,China,26852.87022,177.7191933,2525.607026,11411.87046,81.2993207,11045.29109,1692.382449
2019/10/8,China,27143.62414,177.0219971,2532.30347,11563.59524,86.20195688,11192.14206,1678.561376
2019/10/9,China,26851.2652,177.5388388,2530.168707,11468.76725,84.7708743,11100.36021,1574.430191
2019/10/10,China,27271.55271,171.4386328,2533.120559,11669.2607,86.97966243,11294.41328,1603.319541
2019/10/11,China,27433.66468,171.1211677,2571.17845,11712.61064,87.86114453,11336.3707,1642.383725
2019/10/12,China,27725.90537,171.3392339,2502.170489,11872.46353,81.02523334,11491.08869,1688.843434
2019/10/13,China,28062.91076,173.0581084,2438.843351,11991.67585,90.15612884,11606.4716,1852.86186
2019/10/14,China,27896.61715,173.8725484,2525.607026,11745.12309,84.70828424,11367.83876,2084.175716
2019/10/15,China,27421.54424,172.1687394,2532.30347,11512.11719,88.15642907,11142.31763,2062.637211
2019/10/16,China,26929.83163,174.5285081,2530.168707,11279.11129,87.22812678,10916.79649,2029.226643
2019/10/17,China,27112.04985,174.7240614,2533.120559,11419.99858,86.22108755,11053.15811,1931.048542
2019/10/18,China,27303.72933,175.1761814,2571.17845,11550.04838,90.46993357,11179.03037,1828.295947
2019/10/19,China,27209.6961,177.3441364,2502.170489,11615.07328,88.60346226,11241.9665,1673.141691
2019/10/20,China,26936.98698,175.1325055,2438.843351,11501.2797,88.80718674,11131.82827,1689.903148
2019/10/21,China,26637.25067,175.2576125,2525.607026,11279.11129,82.49757378,10916.79649,1740.478259
2019/10/22,China,27150.10863,174.2224625,2571.236601,11514.82656,86.32440011,11144.93997,1744.883041
2019/10/23,China,27794.07543,175.0550393,2574.232706,11848.07919,87.0433321,11467.48764,1729.220858
2019/10/24,China,28166.31593,173.8010421,2582.395906,11951.03528,88.23510246,11567.13651,1891.947179
2019/10/25,China,28392.56953,175.9406625,2634.165019,11834.53233,88.6716068,11454.37595,2293.555574
2019/10/26,China,28058.49044,170.5021541,2580.638216,11685.51693,85.7881016,11310.14731,2311.685834
2019/10/27,China,27544.22244,173.0724946,2485.142466,11577.14209,86.85660899,11205.25376,2103.611628
2019/10/28,China,27206.52627,174.642271,2578.72371,11346.84556,82.38150722,10982.35496,2123.959771
2019/10/29,China,26450.12817,174.9956826,2565.636442,11000.04608,85.44294469,10646.69559,2062.754377
2019/10/30,China,26016.10848,174.7916203,2558.231722,10899.79935,82.51196233,10549.66905,1833.616728
2019/10/31,China,26528.2257,173.7981813,2565.018484,11162.60834,85.1470452,10804.03592,1822.76478
2019/11/1,China,27265.74539,172.2308286,2607.696324,10958.38566,84.63301979,11646.50552,1880.927049
2019/11/2,China,27299.44266,175.6384643,2555.18815,10955.73166,88.59231298,11643.68486,1969.199532
2019/11/3,China,27617.90056,176.6272896,2462.126889,11067.19986,85.97907245,11762.15258,2149.793943
2019/11/4,China,27936.03712,172.9927057,2554.820735,11154.78201,82.14420624,11855.23437,2198.207299
2019/11/5,China,27998.21289,173.6547683,2562.805417,11173.36005,84.9649254,11874.97899,2213.413672
2019/11/6,China,29056.67475,174.3006834,2558.123457,11677.62095,83.71670643,12410.90441,2235.725252
2019/11/7,China,29488.79467,173.8190321,2559.080228,11826.24522,83.72100485,12568.86137,2360.788822
2019/11/8,China,29374.41933,172.2678257,2616.883398,11738.66306,85.37955455,12475.77959,2370.825456
2019/11/9,China,29636.34389,173.2668342,2553.14933,11977.52349,87.0002483,12729.639,2202.765237
2019/11/10,China,28730.00645,174.1383425,2471.9592,11590.0388,83.83691542,12317.82262,2176.047489
2019/11/11,China,28442.22061,172.7480945,2577.949064,11452.03055,83.04436159,12171.1483,2068.34461
2019/11/12,China,29309.30592,172.7890661,2563.663429,11895.24934,84.13408221,12642.19853,2035.405552
2019/11/13,China,30487.96666,174.8341334,2571.029284,12152.6878,83.21147356,12915.80256,2673.612876
2019/11/14,China,30547.01202,174.0025808,2575.766486,12211.07591,84.21386531,12977.85708,2608.309957
2019/11/15,China,30099.88185,172.7518931,2632.530585,12041.2196,87.5441955,12797.33484,2456.044926
2019/11/16,China,29705.36007,173.4768471,2547.739603,11966.90747,88.05676014,12718.35636,2298.87979
2019/11/17,China,30208.50988,170.2215968,2504.072216,12049.18162,84.6993757,12805.79682,2679.237626
2019/11/18,China,30731.20583,171.8718588,2600.046103,11948.32944,83.15435768,12698.61174,3312.346696
2019/11/19,China,31220.64475,171.3340232,2593.093032,12266.81001,84.4948025,13037.09095,3152.316738
2019/11/20,China,31327.82671,171.5705446,2581.772596,12463.20636,86.78978577,13245.81979,2865.45741
2019/11/21,China,31751.85157,172.6503765,2566.682158,12781.68693,86.16596336,13584.299,2646.533093
2019/11/22,China,31842.52155,172.8114901,2619.94705,12975.42928,86.64897121,13790.20719,2284.126533
2019/11/23,China,32008.59887,172.8953865,2551.580664,13084.24348,88.66036532,13905.85425,2294.025085
2019/11/24,China,32483.40701,173.1878123,2487.77992,12986.0453,86.15162831,13801.48983,3034.904143
2019/11/25,China,32475.75892,173.3541716,2607.417877,12699.41279,82.30131933,13496.85854,3498.715547
2019/11/26,China,32937.22101,171.2448633,2595.209139,13039.1254,82.67333516,13857.90303,3273.738582
2019/11/27,China,33729.54013,173.3178613,2616.563349,13323.10391,83.39572593,14159.71366,3456.841352
2019/11/28,China,34045.89099,171.4970416,2583.151436,13458.45815,84.4181423,14303.56733,3529.217033
2019/11/29,China,33882.17424,171.6652056,2618.718069,13445.18812,81.75124727,14289.46403,3357.138809
2019/11/30,China,33574.21071,169.0794051,2569.934274,13339.02793,89.82134307,14176.63762,3319.531474
2019/12/1,China,31991.93795,173.2162102,2462.385566,11066.8547,85.16484797,14794.50168,3494.979798
2019/12/2,China,31512.29424,171.8641198,2576.906122,10738.69201,81.67298643,14355.80401,3669.027971
2019/12/3,China,31138.33576,170.5304233,2578.650562,10654.49238,82.77473108,14243.24343,3491.41897
2019/12/4,China,31293.27392,171.2550033,2577.181397,10732.21512,83.9214269,14347.14551,3465.476891
2019/12/5,China,31840.87353,171.6834938,2585.335159,10894.1375,85.00876305,14563.60817,3626.109209
2019/12/6,China,32452.1191,173.6238698,2622.924085,11103.5571,86.24636787,14843.56655,3708.447492
2019/12/7,China,32513.36961,169.0202172,2554.029759,11185.59777,87.22642415,14953.24097,3651.480892
2019/12/8,China,32274.40626,167.9570707,2465.144552,11230.93604,87.46026839,15013.85052,3396.518081
2019/12/9,China,31949.66846,163.6950253,2582.905471,11105.71607,79.85138941,14846.45272,3250.899176
2019/12/10,China,32779.09688,157.2750004,2579.344984,11492.17081,84.10102258,15363.07695,3187.229141
2019/12/11,China,32622.32415,161.8687128,2575.969901,11364.79187,85.16405654,15192.79299,3326.900682
2019/12/12,China,32449.86376,165.9017323,2580.628223,11323.77154,87.20699441,15137.95578,3241.606488
2019/12/13,China,32637.96413,171.683927,2616.433851,11464.10426,85.69203551,15325.55676,3060.185334
2019/12/14,China,33046.06209,170.0957718,2529.855744,11671.3649,91.2902877,15602.62897,3072.116698
2019/12/15,China,32599.61213,169.7944236,2460.457535,11574.21148,86.03105545,15472.75137,2922.397323
2019/12/16,China,32114.09643,157.9489864,2589.722682,11341.04326,82.44804869,15161.04513,2864.336377
2019/12/17,China,33126.68601,167.4618176,2602.618377,11595.80113,89.19494279,15501.61306,3259.191629
2019/12/18,China,33301.50819,171.2704497,2610.249413,11485.69391,85.77017596,15354.41845,3679.875967
2019/12/19,China,34370.5508,171.4535284,2583.392447,11904.53313,87.45414974,15914.33521,3796.836487
2019/12/20,China,34892.73894,172.3214051,2637.634323,12152.8141,86.40791278,16246.24463,3683.724482
2019/12/21,China,34239.07703,171.0679702,2582.169283,11956.34829,92.19038221,15983.60326,3545.888232
2019/12/22,China,34090.30742,168.6046777,2434.421138,11980.0969,85.57327545,16015.35112,3491.83358
2019/12/23,China,34091.69377,170.3863616,2594.859788,11900.2152,82.76103571,15908.56287,3517.669556
2019/12/24,China,33995.99982,169.1093925,2614.968323,11908.85106,82.89369053,15920.10755,3382.963504
2019/12/25,China,34349.2076,168.9177977,2611.453706,12055.66068,79.01367303,16116.36703,3396.808389
2019/12/26,China,34757.5233,170.3569152,2579.326438,12068.61447,81.29818606,16133.68404,3805.541437
2019/12/27,China,34584.53393,173.6395441,2618.342344,12018.95827,82.82764504,16067.30216,3706.291613
2019/12/28,China,33921.06704,172.3405124,2506.745347,11915.32795,87.62936095,15928.76605,3397.887182
2019/12/29,China,33126.27748,163.6229202,2383.249435,11660.57008,82.53308315,15588.19812,3330.636919
2019/12/30,China,34651.20028,171.0437574,2597.077557,12008.16345,80.77185517,16052.87131,3822.044205
2019/12/31,China,35089.60194,172.9524595,2648.905504,12092.36308,84.45329821,16165.4319,4009.948994
2020/1/1,China,33131.45218,170.829883,2343.371982,10418.44004,82.68565793,16512.98279,3685.827485
2020/1/2,China,32065.86822,175.612947,2546.26891,10009.44027,84.70065683,15864.72776,3469.818334
2020/1/3,China,31163.52481,175.1811877,2612.412803,9668.607132,85.00169515,15324.51524,3382.808447
2020/1/4,China,30782.9423,177.1589425,2438.703631,9628.075624,88.98691195,15260.27375,3278.730354
2020/1/5,China,31209.73698,173.7807409,2355.41602,9856.525945,85.15837196,15622.36214,3201.65213
2020/1/6,China,31417.53829,169.2534683,2581.08492,9856.525945,82.39988138,15622.36214,3188.311814
2020/1/7,China,31805.74221,175.2635056,2595.842254,9878.63404,87.0088908,15657.40295,3498.599453
2020/1/8,China,31560.92444,164.1482667,2603.207001,9723.877371,84.70364564,15412.11727,3657.574528
2020/1/9,China,31281.74107,166.2073528,2604.042681,9611.494552,88.08865318,15233.99314,3666.003343
2020/1/10,China,31879.04291,184.1450554,2649.729919,9821.52146,88.74744745,15566.88086,3656.765621
2020/1/11,China,32139.54833,187.9430326,2573.787419,9874.949358,93.18401844,15651.56282,3851.305699
2020/1/12,China,31529.03171,186.317985,2478.483752,9664.92245,88.38984164,15318.6751,3880.632423
2020/1/13,China,31550.77972,187.9005199,2607.341317,9631.760306,85.02317208,15266.11388,3857.663693
2020/1/14,China,30378.14245,188.8394397,2607.513387,9145.382203,88.6527576,14495.21601,3941.191406
2020/1/15,China,30107.31601,190.1931869,2632.271521,9055.10748,89.33485577,14352.1327,3877.611126
2020/1/16,China,29881.49314,190.4292813,2615.34459,8975.886804,92.57430147,14226.56979,3873.262679
2020/1/17,China,29757.82022,187.470718,2638.710443,8913.2472,90.44589058,14127.28749,3891.104373
2020/1/18,China,29022.8057,192.1142284,2344.419512,8782.440968,94.66383248,13919.96268,3783.868316
2020/1/19,China,27783.76225,191.6506865,2157.067911,8401.076319,92.9300136,13315.50867,3718.458661
2020/1/20,China,27481.77228,191.3380852,2434.182032,8222.369213,88.41042837,13032.2621,3601.620847
2020/1/21,China,25986.22667,190.7522416,2383.037555,7750.729841,93.13600876,12284.72477,3376.982264
2020/1/22,China,24658.63123,190.1767564,2123.608084,7350.941779,91.88060592,11651.07008,3342.834522
2020/1/23,China,23465.50259,186.7147252,1636.242866,7078.275267,95.5991953,11218.90007,3345.369669
2020/1/24,China,22157.84982,157.3654746,982.916782,6744.811492,86.86219759,10690.36781,3582.388257
2020/1/25,China,21918.19407,157.5985402,820.760889,6665.590816,86.18959463,10564.8049,3709.438924
2020/1/26,China,21615.78119,164.1620798,721.865958,6547.680973,86.18987279,10377.92057,3804.151612
2020/1/27,China,21701.925,159.11833,899.969582,6514.51883,79.78250129,10325.35935,3802.958906
2020/1/28,China,21000.34672,142.3713556,912.453034,6260.275731,82.69931341,9922.390011,3762.856588
2020/1/29,China,21045.43551,123.2007773,851.758098,6306.334263,81.36191292,9995.391704,3768.750667
2020/1/30,China,20899.32955,108.9117806,871.41724,6243.694659,81.13478301,9896.109402,3779.196464
2020/1/31,China,20360.5279,92.88524173,800.324945,6155.262277,75.56179957,9755.946153,3556.10928
2020/2/1,China,21019.04653,83.52810479,805.673842,7457.623291,63.00894452,9173.133747,3499.087545
2020/2/2,China,21125.66885,82.82870875,857.383375,7430.700463,56.07580556,9140.017741,3614.738567
2020/2/3,China,21208.31693,59.8541072,947.806382,7394.80336,45.67565116,9095.863066,3709.990014
2020/2/4,China,21117.70294,49.01869298,864.659404,7385.829084,40.60745642,9084.824397,3733.371367
2020/2/5,China,21404.42076,51.06862008,1128.971949,7361.149825,36.55524342,9054.468058,3808.762305
2020/2/6,China,21495.35336,47.89630433,1192.583339,7354.419118,32.99791708,9046.189056,3854.265542
2020/2/7,China,21093.16027,53.56991395,1032.146196,7314.034876,34.17982937,8996.515047,3696.894233
2020/2/8,China,20974.19626,58.12332786,1019.297587,7296.086325,31.5787317,8974.437709,3626.251312
2020/2/9,China,20511.37665,76.39751108,903.82734,7239.9971,31.41848449,8905.446029,3385.708667
2020/2/10,China,20344.88594,47.64948235,1059.713735,7239.9971,25.0594787,8905.446029,3092.079594
2020/2/11,China,19815.84969,34.99946153,1019.758481,7109.870099,22.3505956,8745.385332,2905.836316
2020/2/12,China,19851.80829,33.12115019,1001.007803,7213.074272,23.61531442,8872.330023,2732.275044
2020/2/13,China,19783.00256,28.07119738,1054.744398,7213.074272,20.78573878,8872.330023,2614.782671
2020/2/14,China,20692.75181,32.66806064,1361.33957,7244.484238,21.64290762,8910.965364,3143.294575
2020/2/15,China,21389.93881,35.02990209,1185.066164,7278.137773,21.32486027,8952.360372,3939.344603
2020/2/16,China,20961.57036,41.40163738,975.55302,7136.792927,23.55405207,8778.501339,4029.321437
2020/2/17,China,21452.50581,31.34612386,1306.257006,7338.714135,18.0824037,9026.871386,3749.317158
2020/2/18,China,20756.20784,30.3854667,1172.840599,7239.9971,17.18424073,8905.446029,3407.538644
2020/2/19,China,20650.0628,36.52303969,1118.681239,7287.112049,19.82871036,8963.39904,3244.347433
2020/2/20,China,21013.89098,35.13694738,1153.79046,7522.686792,17.934866,9253.164096,3049.112689
2020/2/21,China,21501.51351,43.34966068,1265.844037,7706.659448,19.34357303,9479.456805,3006.203559
2020/2/22,China,20993.436,42.3857726,989.118529,7605.698844,18.48567817,9355.271782,3000.961073
2020/2/23,China,20127.68457,53.59311081,888.953417,7435.187601,18.59917452,9145.537075,2604.413369
2020/2/24,China,21573.85265,49.46828186,1582.263919,7825.568604,18.11781546,9625.719167,2490.832675
2020/2/25,China,22232.38765,50.79116928,1427.392107,8130.693985,15.7839705,10001.0339,2622.476488
2020/2/26,China,22860.34531,58.24668145,1454.99332,8298.961659,19.16850529,10208.00894,2840.134709
2020/2/27,China,22270.08355,57.57690142,1455.882353,7957.939174,18.5521508,9788.539531,3010.145587
2020/2/28,China,22137.36297,66.70168901,1607.603319,7850.247863,22.06970377,9656.075506,2956.734594
2020/2/29,China,22768.5837,66.69335949,1134.200857,8377.486573,19.43902816,10304.5973,2885.60561
2020/3/1,China,23136.20163,94.49076847,1019.274004,9211.530854,22.6474223,9940.613846,2870.292154
2020/3/2,China,24672.84987,81.28144735,1945.540829,9448.704821,19.03316164,10196.55988,3000.762885
2020/3/3,China,25328.18226,67.03103571,1876.7326,9775.137808,17.96873901,10548.8297,3060.451114
2020/3/4,China,25827.10921,65.89334489,1853.840213,9968.957395,21.25556894,10757.9899,3180.428353
2020/3/5,China,24940.40551,66.11032693,1823.457036,9693.529562,18.69698918,10460.76224,2896.546343
2020/3/6,China,25787.27231,70.64194398,1948.328511,10178.07853,21.1945678,10983.66275,2606.560577
2020/3/7,China,24412.79082,62.0213131,1316.194832,9917.95224,21.68142602,10702.94774,2413.674691
2020/3/8,China,23916.77122,68.12903151,1226.156251,9721.582396,20.65165433,10491.03543,2409.868107
2020/3/9,China,26385.57433,63.37536433,2160.816621,10308.14167,18.17457778,11124.02026,2729.220422
2020/3/10,China,26154.56922,63.43893058,2032.59634,10223.98317,19.17832843,11033.20069,2801.35009
2020/3/11,China,25603.65936,68.15218988,2012.061557,10129.62363,20.98087823,10931.3727,2462.449278
2020/3/12,China,25342.41805,63.82329675,2023.264685,9989.359456,19.8762066,10780.00676,2485.963843
2020/3/13,China,26023.06353,68.26956313,2110.203122,10155.12621,21.74699098,10958.89378,2730.570855
2020/3/14,China,24733.28407,66.71241325,1537.315942,9905.200952,23.26730182,10689.1872,2534.867563
2020/3/15,China,24959.59442,81.07700508,1482.134421,10104.12105,20.75299953,10903.85162,2388.41032
2020/3/16,China,26034.13914,74.01205261,2206.950999,10292.84012,19.78999328,11107.50761,2352.828356
2020/3/17,China,25752.66702,70.55927428,2136.09039,10320.89296,19.81425439,11137.7808,2087.343606
2020/3/18,China,24455.8675,75.0340387,2155.092158,9785.338839,23.82260442,10559.83813,1880.564336
2020/3/19,China,25617.08627,68.77618592,2164.51552,10241.83497,21.54900234,11052.46545,2089.494141
2020/3/20,China,26009.53131,77.38916243,2164.51552,10583.5695,23.17596445,11421.24791,1762.809216
2020/3/21,China,25756.7232,70.01712421,1732.642065,10619.27311,22.92320562,11459.77742,1875.013472
2020/3/22,China,24928.16875,78.1038781,1540.087233,10267.33755,21.08999697,11079.98653,1962.653565
2020/3/23,China,26315.16249,70.4912185,2271.837262,10616.72285,21.49189612,11457.02532,1899.085836
2020/3/24,China,25895.95157,65.67180575,2222.287561,10504.51151,18.9371834,11335.93257,1767.548124
2020/3/25,China,25802.48157,74.46897003,2226.483188,10473.90842,23.47040118,11302.90727,1724.713714
2020/3/26,China,25870.64471,69.96222782,2114.900274,10303.04115,20.85883121,11118.51604,2264.225012
2020/3/27,China,25809.46633,74.23909574,2200.577746,10019.96255,22.02588854,10813.03206,2701.65488
2020/3/28,China,25541.209,74.46336661,1554.292062,10165.32724,22.9977996,10969.90221,2777.224117
2020/3/29,China,25828.3877,76.99169343,1414.997198,10399.95095,16.43493129,11223.09614,2713.351723
2020/3/30,China,25909.24629,65.90808197,2234.681229,10165.32724,15.4602891,10969.90221,2473.427532
2020/3/31,China,26772.65242,75.58733428,2187.600112,10644.77569,18.48350924,11487.2985,2377.390782
2020/4/1,China,28843.53662,70.45800105,2159.724916,12464.25565,22.53491098,11711.34306,2437.75499
2020/4/2,China,29833.53959,70.17350069,2210.300135,12961.2079,21.29562139,12178.27654,2413.581524
2020/4/3,China,29096.11048,78.0336697,2322.554572,12574.04743,22.60473445,11814.50278,2306.972026
2020/4/4,China,26925.71638,53.9011314,1392.450996,11912.40752,23.31401864,11192.82973,2374.127003
2020/4/5,China,26403.29541,60.66280295,1392.997705,11669.70992,23.98641674,10964.79245,2315.132535
2020/4/6,China,26923.50748,78.48262782,1574.486457,11921.0753,19.05138249,11200.97392,2148.48918
2020/4/7,China,28194.45381,74.25886439,2251.215283,12279.34319,21.54596209,11537.60037,2052.036094
2020/4/8,China,29022.52283,78.60918593,2262.158457,12735.84583,27.19481919,11966.52764,1979.381717
2020/4/9,China,29336.34563,72.28404873,2244.304024,12839.85909,24.40714468,12064.2579,2115.640564
2020/4/10,China,28871.09935,85.46857399,2307.799106,12467.14491,27.39803405,11714.05779,2296.628967
2020/4/11,China,28283.84429,73.50278304,1759.059142,12432.47382,30.28244928,11681.48104,2337.327501
2020/4/12,China,28049.26493,85.81583455,1617.248746,12507.59451,29.4703697,11752.06401,2086.54183
2020/4/13,China,28537.88446,77.29197498,2324.444006,12519.15154,21.86242875,11762.92292,1854.074012
2020/4/14,China,28143.35609,75.08388109,2246.99404,12438.25234,24.20260285,11686.9105,1696.115337
2020/4/15,China,27210.77958,82.86053862,2269.268134,12010.64227,31.43041024,11285.13053,1562.878107
2020/4/16,China,25978.79769,77.99882895,2258.672483,11334.55608,27.32851792,10649.88383,1657.686473
2020/4/17,China,26989.2133,86.31830822,2306.91524,11796.83724,24.983629,11084.24055,1714.90197
2020/4/18,China,27914.09197,79.08498054,1802.102918,12458.47714,26.76834187,11705.9136,1868.513329
2020/4/19,China,26698.47505,86.52338007,1550.340278,11967.30341,27.22299245,11244.40959,1849.898396
2020/4/20,China,26804.61802,83.26334664,2358.997593,11496.35448,25.51082131,10801.90868,2064.093912
2020/4/21,China,28197.62593,77.36700544,2290.978022,12129.10182,32.36471474,11396.43444,2303.74465
2020/4/22,China,28280.06991,81.46504454,2296.062848,12169.55142,35.24234143,11434.44065,2298.549942
2020/4/23,China,27935.39435,77.19012409,2251.232751,12051.09187,39.01748902,11323.13674,2232.74286
2020/4/24,China,27538.40269,84.59399261,2338.7867,12004.86376,40.853327,11279.70107,1830.457167
2020/4/25,China,27173.62621,81.24702642,1863.513848,12077.09519,42.42141363,11347.56931,1804.200838
2020/4/26,China,27515.18268,85.79601864,2122.81454,12146.43736,39.76002339,11412.72282,1747.411939
2020/4/27,China,28294.2549,80.92939176,2376.6048,12455.58788,38.47732324,11703.19887,1677.933954
2020/4/28,China,28123.20456,87.38005379,2359.316265,12461.3664,40.75732436,11708.62833,1506.513514
2020/4/29,China,28281.68932,94.67591444,2385.165186,12550.93337,43.11482522,11792.78495,1458.129899
2020/4/30,China,27650.85953,106.9563713,2521.703661,12160.88365,45.64697767,11426.29647,1435.019391
2020/5/1,China,25533.99546,98.63928095,1959.334806,11444.97017,45.31140654,10671.80964,1359.241558
2020/5/2,China,24291.08489,78.11663863,1768.933422,10905.02958,44.05767804,10168.34453,1370.660716
2020/5/3,China,25768.76148,83.63096212,1704.07196,11639.70284,40.70206226,10853.38723,1487.968493
2020/5/4,China,28410.51308,93.26706846,1829.704339,12878.91075,39.24037472,12008.88092,1599.750001
2020/5/5,China,28502.46602,120.5750585,1910.8602,12937.92065,41.14050199,12063.90443,1469.205678
2020/5/6,China,29266.75198,107.3341712,2398.035281,13111.99985,39.73602014,12226.22378,1423.158888
2020/5/7,China,29738.75963,100.642241,2417.697064,13330.33648,43.71248123,12429.81077,1460.273072
2020/5/8,China,29957.64068,107.5210136,2435.946534,13359.84143,43.24021784,12457.32252,1597.009171
2020/5/9,China,29710.38061,102.4682394,2356.87007,13280.17807,48.50278857,12383.04079,1587.823447
2020/5/10,China,28401.11395,112.7827871,1902.371194,12902.51471,46.68416738,12030.89033,1452.554935
2020/5/11,China,27899.03512,107.5498203,2433.451856,12353.72263,46.29912935,11519.17169,1485.139121
2020/5/12,China,28215.93508,103.1593811,2399.857789,12551.4058,46.40049112,11703.50045,1458.011667
2020/5/13,China,27984.83787,105.0016112,2373.558107,12468.79194,49.05457911,11626.46753,1411.01868
2020/5/14,China,27960.24248,101.6514649,2377.211761,12474.69293,52.1497413,11631.96988,1374.716439
2020/5/15,China,28820.47842,111.3074593,2458.376803,12864.15827,47.32382022,11995.12505,1391.510839
2020/5/16,China,28854.03999,106.3857478,2067.305704,13082.4949,52.44011273,12198.71203,1399.141601
2020/5/17,China,28292.84625,117.8999363,1866.178035,12870.05926,51.44363392,12000.6274,1438.081615
2020/5/18,China,28081.51991,111.0222848,2437.687592,12468.79194,46.60642093,11626.46753,1437.550557
2020/5/19,China,28470.38185,107.4008428,2393.9777,12704.83154,46.53437022,11846.56157,1417.610201
2020/5/20,China,28624.39254,113.0968483,2453.099813,12763.84144,47.89459379,11901.58508,1392.769358
2020/5/21,China,28784.20405,108.6770433,2416.715477,12867.10877,47.97917486,11997.87622,1393.826538
2020/5/22,China,28565.26684,117.3594461,2461.539447,12722.53451,47.01383817,11863.06862,1400.764817
